0,80,NaN,0.0068052,0.62592,0.0075071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.2812,0.033167,213.26,0.51793,0.51924,0.51924,0.0052545,0.01775,-4.9896e-4,0,0,0,0,-4.9303e-5
9.3312,0.037366,213.24,0.51545,0.51895,0.51895,0.0059195,0.019777,3.4559e-4,0,0,0,0,-4.251e-5
9.3812,0.034685,213.23,0.51299,0.51866,0.51866,0.0054928,0.018275,4.5528e-4,0,0,0,0,-3.1893e-5
9.4312,0.02101,213.26,0.51056,0.51838,0.51838,0.0033241,0.011288,-3.3643e-4,0,0,0,0,-2.6395e-5
9.4813,0.013181,213.28,0.50819,0.5181,0.5181,0.0020841,0.0069869,5.3521e-6,0,0,0,0,2.4688e-5
9.5313,0.024607,213.23,0.50577,0.51783,0.51783,0.0038922,0.013541,1.7185e-4,0,0,0,0,3.0784e-5
9.5813,0.031725,213.19,0.50336,0.51755,0.51755,0.0050187,0.017074,4.6957e-4,0,0,0,0,3.6827e-5
9.6313,0.059078,213.09,0.50103,0.51729,0.51729,0.0093565,0.032098,3.7185e-6,0,0,0,0,4.8546e-5
9.6813,0.096457,212.96,0.49877,0.51703,0.51705,0.015302,0.051877,6.0618e-5,0,0,0,0,7.3054e-5
9.7313,0.11793,212.88,0.49652,0.51678,0.5168,0.018725,0.063318,-8.9119e-5,0,0,0,0,1.1684e-4
9.7813,0.044023,213.1,0.49405,0.5165,0.51651,0.0069624,0.023602,-4.9376e-4,0,0,0,0,1.6391e-4
9.8313,0.036909,213.11,0.49158,0.51623,0.51623,0.0058338,0.020202,-2.0735e-4,0,0,0,0,-1.6311e-4
9.8813,0.097379,212.91,0.48915,0.51596,0.51597,0.015435,0.051888,-3.8767e-4,0,0,0,0,-1.3306e-4
9.9313,0.14025,212.76,0.48674,0.5157,0.51573,0.022273,0.074698,4.1722e-4,0,0,0,0,-8.4688e-5
9.9813,0.15238,212.71,0.48438,0.51544,0.51547,0.024211,0.081696,2.6701e-4,0,0,0,0,-4.0236e-5
10.031,0.098284,212.87,0.48215,0.5152,0.51521,0.01557,0.052944,-1.6623e-4,0,0,0,0,-1.4017e-5
10.081,0.071015,212.95,0.47983,0.51494,0.51495,0.011232,0.038066,3.8628e-4,0,0,0,0,-5.6148e-6
10.131,0.028247,213.07,0.47753,0.5147,0.5147,0.004457,0.015062,-2.3483e-5,0,0,0,0,-1.5381e-6
10.181,0.0074328,213.13,0.47522,0.51445,0.51445,0.0011713,0.0041874,3.0102e-4,0,0,0,0,1.4345e-6
10.231,0.067953,212.92,0.47299,0.51422,0.51422,0.01074,0.035826,-4.023e-5,0,0,0,0,3.005e-6
10.281,0.086533,212.85,0.47068,0.51397,0.51398,0.013686,0.045714,8.5296e-5,0,0,0,0,1.193e-5
10.331,0.17306,212.56,0.46861,0.51375,0.5138,0.027487,0.092095,-4.3546e-4,0,0,0,0,2.9907e-5
10.381,0.20757,212.44,0.46646,0.51353,0.5136,0.033019,0.1101,3.2627e-4,0,0,0,0,8.9084e-5
10.431,0.19745,212.47,0.46426,0.5133,0.51336,0.031388,0.10516,4.166e-4,0,0,0,0,1.7176e-4
10.481,0.15755,212.58,0.46205,0.51308,0.51311,0.024989,0.083615,-1.6464e-4,0,0,0,0,2.7444e-4
10.531,0.10182,212.75,0.45986,0.51285,0.51287,0.016101,0.053938,3.5588e-4,0,0,0,0,3.5935e-4
10.581,0.0019727,213.07,0.45758,0.51262,0.51262,3.1032e-4,4.1689e-4,-1.9269e-4,0,0,0,0,3.9988e-4
10.631,0.060155,212.87,0.4554,0.5124,0.5124,0.0094891,0.031923,4.9724e-4,0,0,0,0,-3.7911e-4
10.681,0.12647,212.64,0.4532,0.51218,0.5122,0.020013,0.067764,-1.1796e-4,0,0,0,0,-3.2567e-4
10.731,0.19112,212.43,0.45096,0.51195,0.51201,0.030338,0.1011,4.8279e-4,0,0,0,0,-2.3172e-4
10.781,0.20602,212.37,0.44881,0.51174,0.5118,0.032721,0.1096,-2.5561e-4,0,0,0,0,-1.3655e-4
10.831,0.21924,212.32,0.4466,0.51152,0.51159,0.034837,0.11568,4.2544e-4,0,0,0,0,-6.5364e-5
10.881,0.24695,212.22,0.44429,0.51129,0.51139,0.039289,0.1302,-4.6333e-4,0,0,0,0,-1.6776e-5
10.931,0.18199,212.42,0.44217,0.51108,0.51114,0.028854,0.096188,4.3988e-5,0,0,0,0,-7.3253e-9
10.981,0.091283,212.7,0.44009,0.51088,0.5109,0.014404,0.048024,-1.9098e-4,0,0,0,0,4.6639e-6
11.031,0.019093,212.93,0.43794,0.51067,0.51068,0.0030013,0.010238,4.8954e-4,0,0,0,0,9.6898e-6
11.081,0.13745,212.53,0.43602,0.51049,0.51052,0.021732,0.073104,3.7267e-4,0,0,0,0,-5.823e-6
11.131,0.2328,212.22,0.434,0.5103,0.51038,0.036981,0.12328,3.6338e-4,0,0,0,0,1.1545e-6
11.181,0.26734,212.1,0.43189,0.5101,0.51021,0.042534,0.14151,-3.9903e-4,0,0,0,0,2.7589e-5
11.231,0.27734,212.06,0.42979,0.5099,0.51002,0.044141,0.14592,4.2622e-4,0,0,0,0,9.8351e-5
11.281,0.2905,212.01,0.42779,0.50971,0.50984,0.046258,0.15298,-3.2815e-4,0,0,0,0,2.1303e-4
11.331,0.3115,211.93,0.42589,0.50954,0.50969,0.049647,0.16328,4.9889e-4,0,0,0,0,3.8533e-4
11.381,0.26479,212.07,0.4239,0.50935,0.50946,0.042097,0.13938,2.5171e-4,0,0,0,0,6.0727e-4
11.431,0.15019,212.43,0.42179,0.50916,0.50919,0.023736,0.078974,5.4362e-5,0,0,0,0,7.9659e-4
11.481,0.062932,212.71,0.4198,0.50897,0.50898,0.0099003,0.032818,1.2075e-4,0,0,0,0,8.9506e-4
11.531,0.0080107,212.88,0.41786,0.5088,0.5088,0.0012565,0.0047622,3.7613e-6,0,0,0,0,-9.2797e-4
11.581,0.092762,212.59,0.41589,0.50862,0.50863,0.014611,0.049376,2.3928e-4,0,0,0,0,-8.9097e-4
11.631,0.20594,212.22,0.41381,0.50843,0.5085,0.03262,0.10907,1.5871e-4,0,0,0,0,-7.6565e-4
11.681,0.31301,211.87,0.4117,0.50825,0.5084,0.049838,0.16509,-2.4343e-4,0,0,0,0,-5.5818e-4
11.731,0.37343,211.67,0.40963,0.50806,0.50828,0.059631,0.19584,-7.7251e-5,0,0,0,0,-3.3262e-4
11.781,0.38763,211.62,0.4076,0.50788,0.50812,0.061932,0.20306,4.5957e-4,0,0,0,0,-1.5157e-4
11.831,0.38978,211.6,0.40552,0.5077,0.50794,0.062274,0.20458,-3.7615e-4,0,0,0,0,-4.0459e-5
11.881,0.37862,211.63,0.40338,0.50751,0.50774,0.060448,0.19876,1.6421e-4,0,0,0,0,-1.8339e-7
11.931,0.34027,211.74,0.40124,0.50733,0.50751,0.054211,0.17803,7.6136e-5,0,0,0,0,2.628e-5
11.981,0.25661,212,0.39915,0.50715,0.50725,0.040705,0.1345,-4.5239e-4,0,0,0,0,9.6012e-5
12.031,0.13375,212.39,0.39712,0.50698,0.507,0.021082,0.070569,-1.8216e-4,0,0,0,0,1.6554e-4
12.081,0.027908,212.72,0.39503,0.5068,0.5068,0.0043745,0.014938,-7.8193e-5,0,0,0,0,1.9795e-4
12.131,0.098161,212.49,0.393,0.50663,0.50664,0.01544,0.052264,-4.5674e-4,0,0,0,0,-1.8841e-4
12.181,0.24013,212.02,0.39105,0.50646,0.50655,0.038038,0.12558,4.4886e-4,0,0,0,0,-1.2661e-4
12.231,0.37494,211.59,0.38914,0.50631,0.50653,0.059788,0.19636,2.2605e-4,0,0,0,0,-4.562e-5
12.281,0.47625,211.26,0.38724,0.50615,0.5065,0.07632,0.24836,2.9739e-4,0,0,0,0,-2.0618e-7
12.331,0.51712,211.13,0.38529,0.50599,0.5064,0.083028,0.26945,4.3395e-4,0,0,0,0,4.7467e-5
12.381,0.52211,211.11,0.38336,0.50583,0.50625,0.083839,0.27235,2.4049e-4,0,0,0,0,2.093e-4
12.431,0.51603,211.12,0.38151,0.50568,0.50609,0.082828,0.26824,3.3495e-4,0,0,0,0,4.8417e-4
12.481,0.41466,211.43,0.37951,0.50552,0.50579,0.066212,0.21526,1.9509e-4,0,0,0,0,8.4203e-4
12.531,0.30176,211.78,0.37757,0.50537,0.50551,0.047905,0.15618,-1.0522e-4,0,0,0,0,0.001164
12.581,0.18819,212.13,0.37568,0.50522,0.50527,0.029701,0.097362,2.0267e-4,0,0,0,0,0.0014297
12.631,0.06755,212.51,0.37381,0.50507,0.50508,0.010594,0.033679,-2.341e-4,0,0,0,0,0.0015794
12.681,0.023869,212.65,0.37202,0.50493,0.50493,0.0037347,0.014101,3.5136e-4,0,0,0,0,-0.0016108
12.731,0.11361,212.35,0.37023,0.50479,0.50481,0.017857,0.06102,3.6784e-4,0,0,0,0,-0.0015493
12.781,0.20962,212.04,0.3684,0.50465,0.50472,0.033102,0.11056,1.3989e-4,0,0,0,0,-0.0013896
12.831,0.30392,211.73,0.36653,0.50451,0.50465,0.048217,0.15941,-3.4103e-4,0,0,0,0,-0.0011494
12.881,0.37181,211.51,0.36468,0.50437,0.50458,0.059183,0.19475,-2.1829e-4,0,0,0,0,-8.6233e-4
12.931,0.41963,211.35,0.36281,0.50423,0.5045,0.066947,0.21903,9.9604e-5,0,0,0,0,-5.8135e-4
12.981,0.39071,211.44,0.36106,0.50409,0.50433,0.062237,0.20367,-4.7788e-5,0,0,0,0,-3.4419e-4
13.031,0.3937,211.42,0.35917,0.50395,0.50419,0.062715,0.20479,3.0667e-4,0,0,0,0,-1.8445e-4
13.081,0.37553,211.47,0.35727,0.50381,0.50403,0.059759,0.19545,4.7609e-4,0,0,0,0,-6.9756e-5
13.131,0.20812,212,0.3557,0.5037,0.50376,0.032836,0.10911,-1.004e-4,0,0,0,0,-1.7886e-5
13.181,0.068431,212.44,0.35404,0.50358,0.50358,0.010719,0.035582,4.5657e-4,0,0,0,0,-7.0875e-6
13.231,3.7797e-4,212.66,0.35218,0.50344,0.50344,5.8993e-5,2.5336e-4,3.7774e-5,0,0,0,0,0
13.281,0.01531,212.6,0.3502,0.5033,0.5033,0.0023911,0.0075799,3.4608e-4,0,0,0,0,6.1685e-6
13.331,0.098106,212.33,0.3484,0.50317,0.50318,0.015385,0.051711,1.4928e-4,0,0,0,0,8.9716e-6
13.381,0.1848,212.04,0.34664,0.50304,0.5031,0.029106,0.095903,4.5807e-4,0,0,0,0,2.4739e-5
13.431,0.27656,211.74,0.34492,0.50292,0.50304,0.043757,0.14393,3.5111e-4,0,0,0,0,6.1866e-5
13.481,0.26018,211.79,0.34298,0.50279,0.50289,0.041127,0.13534,4.2066e-4,0,0,0,0,1.361e-4
13.531,0.2493,211.82,0.3411,0.50266,0.50275,0.03938,0.12996,6.0788e-5,0,0,0,0,2.1771e-4
13.581,0.2387,211.84,0.33925,0.50253,0.50262,0.037682,0.12424,7.124e-5,0,0,0,0,3.2535e-4
13.631,0.31022,211.61,0.33767,0.50242,0.50257,0.049145,0.16119,2.9934e-4,0,0,0,0,4.5244e-4
13.681,0.28417,211.69,0.33588,0.5023,0.50242,0.044954,0.14676,2.9277e-4,0,0,0,0,6.4899e-4
13.731,0.23023,211.85,0.33406,0.50218,0.50226,0.036317,0.1193,1.8574e-4,0,0,0,0,8.1867e-4
13.781,0.22062,211.88,0.3324,0.50207,0.50214,0.034781,0.11399,2.9138e-4,0,0,0,0,9.9257e-4
13.831,0.18776,211.98,0.3307,0.50195,0.50201,0.029548,0.097019,1.2274e-4,0,0,0,0,0.0011696
13.881,0.11228,212.22,0.32893,0.50184,0.50186,0.0176,0.057126,-1.8459e-4,0,0,0,0,0.0013145
13.931,0.076489,212.33,0.32727,0.50173,0.50174,0.011967,0.038444,1.7403e-4,0,0,0,0,0.0014002
13.981,0.040792,212.44,0.32563,0.50162,0.50163,0.0063697,0.019598,-1.8438e-4,0,0,0,0,0.0014722
14.031,0.058339,212.37,0.32383,0.50151,0.50151,0.0091169,0.03182,1.3285e-4,0,0,0,0,-0.0014862
14.081,0.14562,212.09,0.32204,0.50139,0.50143,0.022856,0.076945,4.7988e-5,0,0,0,0,-0.0014013
14.131,0.15414,212.05,0.32044,0.50129,0.50133,0.024202,0.081286,-2.1737e-4,0,0,0,0,-0.0012742
14.181,0.16077,212.03,0.31882,0.50119,0.50123,0.025249,0.08466,1.1514e-4,0,0,0,0,-0.0011613
14.231,0.19614,211.91,0.31711,0.50108,0.50114,0.030857,0.10314,-1.5293e-4,0,0,0,0,-0.0010352
14.281,0.16757,212,0.31554,0.50099,0.50103,0.026321,0.08753,4.5275e-4,0,0,0,0,-9.0241e-4
14.331,0.14838,212.05,0.31393,0.50089,0.50092,0.023281,0.077575,1.3435e-4,0,0,0,0,-8.1072e-4
14.381,0.11795,212.15,0.31233,0.50079,0.50081,0.018477,0.062497,-2.4531e-4,0,0,0,0,-7.282e-4
14.431,0.06984,212.3,0.31077,0.5007,0.5007,0.010913,0.036996,3.7076e-4,0,0,0,0,-6.7828e-4
14.481,0.069104,212.29,0.30907,0.50059,0.5006,0.010796,0.036664,3.4079e-4,0,0,0,0,-6.4962e-4
14.531,0.10357,212.18,0.30728,0.50049,0.5005,0.016207,0.054409,2.2667e-4,0,0,0,0,-6.0894e-4
14.581,0.10687,212.16,0.30555,0.50039,0.5004,0.016725,0.055823,-3.4359e-5,0,0,0,0,-5.5439e-4
14.631,0.10231,212.17,0.30384,0.50029,0.5003,0.016007,0.05363,3.3011e-5,0,0,0,0,-5.0783e-4
14.681,0.043454,212.36,0.30225,0.5002,0.5002,0.0067775,0.02309,-4.313e-4,0,0,0,0,-4.7065e-4
14.731,0.0099446,212.46,0.30066,0.5001,0.5001,0.0015483,0.0048681,-3.077e-4,0,0,0,0,4.6962e-4
14.781,0.034392,212.38,0.29899,0.50001,0.50001,0.0053607,0.017351,4.6652e-4,0,0,0,0,4.8711e-4
14.831,0.070036,212.26,0.29735,0.49992,0.49992,0.010936,0.035798,2.689e-4,0,0,0,0,5.1669e-4
14.881,0.061272,212.28,0.29562,0.49982,0.49983,0.0095619,0.030779,4.8448e-4,0,0,0,0,5.6072e-4
14.931,0.11908,212.09,0.29406,0.49973,0.49976,0.018636,0.060707,-2.013e-4,0,0,0,0,6.0295e-4
14.981,0.20359,211.81,0.2926,0.49965,0.49972,0.031999,0.10461,-4.6672e-4,0,0,0,0,6.998e-4
15.031,0.22498,211.74,0.29099,0.49957,0.49964,0.035396,0.11565,-2.462e-4,0,0,0,0,8.3786e-4
15.081,0.28431,211.55,0.28952,0.49949,0.49961,0.044862,0.1459,1.2361e-4,0,0,0,0,1e-3
15.131,0.30589,211.47,0.28798,0.49941,0.49955,0.048317,0.1565,-2.7455e-4,0,0,0,0,0.0012265
15.181,0.3043,211.48,0.28641,0.49932,0.49946,0.048058,0.15544,3.2334e-4,0,0,0,0,0.0014675
15.231,0.32981,211.39,0.28495,0.49925,0.49941,0.052149,0.1688,-2.1222e-4,0,0,0,0,0.0017403
15.281,0.31769,211.42,0.28343,0.49917,0.49932,0.050199,0.16192,-3.4333e-4,0,0,0,0,0.0020542
15.331,0.20876,211.77,0.28169,0.49908,0.49914,0.032802,0.10582,5.4741e-5,0,0,0,0,0.0023422
15.381,0.059405,212.24,0.27986,0.49898,0.49899,0.0092623,0.028807,4.439e-4,0,0,0,0,0.0025023
15.431,0.093317,212.13,0.27802,0.49889,0.4989,0.014574,0.051171,-7.1696e-5,0,0,0,0,-0.0025152
15.481,0.18454,211.83,0.27633,0.49881,0.49886,0.028952,0.0979,8.3931e-5,0,0,0,0,-0.0023904
15.531,0.1932,211.8,0.27483,0.49873,0.49879,0.030322,0.1017,-4.6109e-4,0,0,0,0,-0.0022233
15.581,0.23901,211.65,0.27321,0.49865,0.49874,0.037597,0.12509,-2.2456e-4,0,0,0,0,-0.0020601
15.631,0.23615,211.65,0.2717,0.49858,0.49867,0.037139,0.12337,-1.2476e-4,0,0,0,0,-0.0018584
15.681,0.25139,211.6,0.27012,0.49851,0.4986,0.039564,0.13151,1.828e-4,0,0,0,0,-0.0016881
15.731,0.27966,211.51,0.26848,0.49843,0.49855,0.044074,0.14622,1.0797e-4,0,0,0,0,-0.0014963
15.781,0.32725,211.35,0.26676,0.49835,0.49851,0.051694,0.17004,-4.5889e-4,0,0,0,0,-0.0013001
15.831,0.36606,211.22,0.26503,0.49827,0.49847,0.057934,0.1899,-3.9682e-4,0,0,0,0,-0.0010827
15.881,0.33712,211.31,0.26344,0.49819,0.49837,0.053271,0.1743,-2.9653e-4,0,0,0,0,-8.798e-4
15.931,0.17056,211.84,0.26219,0.49814,0.49818,0.026723,0.088647,1.2779e-4,0,0,0,0,-7.3961e-4
15.981,0.12386,211.99,0.26061,0.49807,0.49809,0.019359,0.064925,-3.7047e-4,0,0,0,0,-6.9232e-4
16.031,0.10832,212.03,0.25895,0.49799,0.49801,0.016914,0.056194,-2.5359e-4,0,0,0,0,-6.3714e-4
16.081,0.012327,212.34,0.25748,0.49793,0.49793,0.0019153,0.0074162,-1.8452e-4,0,0,0,0,-6.1256e-4
16.131,0.055156,212.2,0.25595,0.49786,0.49787,0.0085882,0.027687,-9.0583e-5,0,0,0,0,6.3357e-4
16.181,0.1259,211.96,0.25443,0.4978,0.49782,0.019674,0.06453,1.6553e-4,0,0,0,0,6.8013e-4
16.231,0.13593,211.93,0.25276,0.49773,0.49776,0.021251,0.069796,2.3239e-4,0,0,0,0,7.6051e-4
16.281,0.15662,211.86,0.25114,0.49766,0.4977,0.024509,0.079746,-1.9578e-4,0,0,0,0,8.386e-4
16.331,0.2894,211.43,0.24982,0.49761,0.49774,0.045592,0.14764,4.6739e-4,0,0,0,0,9.5816e-4
16.381,0.32919,211.3,0.24828,0.49754,0.49771,0.051963,0.16804,3.3118e-4,0,0,0,0,0.0011645
16.431,0.34287,211.25,0.24671,0.49748,0.49766,0.054156,0.17514,1.6518e-4,0,0,0,0,0.001383
16.481,0.44056,210.94,0.24538,0.49743,0.49772,0.069927,0.22409,1.648e-5,0,0,0,0,0.0016573
16.531,0.50082,210.75,0.24399,0.49737,0.49776,0.079729,0.25427,-4.7101e-4,0,0,0,0,0.0020357
16.581,0.45245,210.9,0.24236,0.49731,0.49762,0.071848,0.23011,4.3757e-4,0,0,0,0,0.0024624
16.631,0.38272,211.11,0.24071,0.49725,0.49747,0.060557,0.19394,-4.0227e-5,0,0,0,0,0.0028599
16.681,0.3807,211.12,0.23925,0.49719,0.49741,0.060227,0.19237,5.7706e-5,0,0,0,0,0.0032391
16.731,0.4169,211,0.23793,0.49714,0.49741,0.066072,0.20999,-2.0724e-4,0,0,0,0,0.0036656
16.781,0.51009,210.71,0.23678,0.4971,0.4975,0.081218,0.25661,2.4579e-4,0,0,0,0,0.0041705
16.831,0.5412,210.61,0.23552,0.49706,0.4975,0.086301,0.27186,-2.7448e-4,0,0,0,0,0.004817
16.881,0.4665,210.83,0.23401,0.497,0.49733,0.074106,0.2338,2.376e-4,0,0,0,0,0.0054825
16.931,0.45371,210.87,0.23269,0.49696,0.49727,0.072024,0.2267,4.3733e-4,0,0,0,0,0.006087
16.981,0.41107,211,0.23133,0.49691,0.49717,0.065112,0.20414,-4.6167e-4,0,0,0,0,0.0067355
17.031,0.31745,211.29,0.22986,0.49686,0.49701,0.050042,0.15548,-9.9954e-5,0,0,0,0,0.0073042
17.081,0.18958,211.7,0.22831,0.49681,0.49686,0.029689,0.089412,2.6667e-4,0,0,0,0,0.0077519
17.131,0.0076312,212.28,0.22662,0.49675,0.49675,0.0011839,-0.0044936,-1.7498e-4,0,0,0,0,0.0079433
17.181,0.10495,211.96,0.22511,0.4967,0.49672,0.016362,0.062105,-6.0261e-5,0,0,0,0,-0.0079883
17.231,0.23095,211.56,0.22354,0.49665,0.49673,0.036237,0.12703,1.3282e-4,0,0,0,0,-0.0078597
17.281,0.35809,211.15,0.22196,0.4966,0.4968,0.056547,0.19092,2.0241e-4,0,0,0,0,-0.0075328
17.331,0.38417,211.06,0.22061,0.49656,0.49678,0.060742,0.20418,-2.1335e-4,0,0,0,0,-0.0070889
17.381,0.32902,211.24,0.21945,0.49652,0.49669,0.051875,0.17562,-9.4007e-6,0,0,0,0,-0.0066775
17.431,0.36565,211.12,0.21803,0.49648,0.49669,0.057755,0.19396,4.1976e-4,0,0,0,0,-0.0063432
17.481,0.40431,210.99,0.21657,0.49644,0.49669,0.063983,0.21328,-3.5413e-4,0,0,0,0,-0.0059358
17.531,0.33991,211.19,0.21536,0.4964,0.49658,0.053613,0.17949,3.2838e-4,0,0,0,0,-0.0055455
17.581,0.31832,211.26,0.21402,0.49637,0.49652,0.05015,0.16831,4.6383e-4,0,0,0,0,-0.0052551
17.631,0.20678,211.61,0.2129,0.49634,0.4964,0.032391,0.11131,4.8555e-4,0,0,0,0,-0.0049875
17.681,0.14172,211.82,0.21164,0.4963,0.49633,0.022125,0.07745,1.8723e-4,0,0,0,0,-0.0048796
17.731,0.13824,211.83,0.21021,0.49626,0.49629,0.021577,0.075625,-3.0784e-4,0,0,0,0,-0.0047884
17.781,0.086736,211.99,0.20889,0.49623,0.49624,0.013502,0.04961,-5.9771e-5,0,0,0,0,-0.0047169
17.831,0.024184,212.19,0.20774,0.4962,0.4962,0.0037523,0.0075082,4.1679e-4,0,0,0,0,0.0047197
17.881,0.013079,212.22,0.20624,0.49616,0.49616,0.002028,0.0017621,9.7343e-5,0,0,0,0,0.0048235
17.931,0.0040458,212.25,0.20473,0.49612,0.49612,6.2702e-4,0.0073656,-2.1366e-4,0,0,0,0,-0.0048274
17.981,0.029938,212.16,0.20319,0.49608,0.49608,0.0046457,0.02051,-3.7091e-4,0,0,0,0,-0.0049455
18.031,0.0094372,212.23,0.20178,0.49605,0.49605,0.0014628,0.0094068,-4.4633e-4,0,0,0,0,-0.0049688
18.081,0.068594,212.03,0.20051,0.49602,0.49603,0.010664,0.029914,3.0334e-4,0,0,0,0,0.0050529
18.131,0.19406,211.63,0.19939,0.49599,0.49605,0.030365,0.09483,-4.8589e-4,0,0,0,0,0.0052245
18.181,0.24409,211.46,0.19806,0.49596,0.49606,0.038289,0.11993,4.3901e-4,0,0,0,0,0.0055305
18.231,0.24318,211.46,0.19661,0.49593,0.49602,0.038143,0.1185,-3.8739e-4,0,0,0,0,0.0058556
18.281,0.2988,211.28,0.19532,0.49591,0.49604,0.046997,0.1466,-4.7677e-4,0,0,0,0,0.0061999
18.331,0.40519,210.95,0.19418,0.49588,0.49613,0.064074,0.20043,-4.9901e-4,0,0,0,0,0.0066402
18.381,0.4058,210.94,0.19277,0.49585,0.4961,0.06417,0.20056,2.9613e-4,0,0,0,0,0.0072079
18.431,0.49558,210.66,0.19163,0.49583,0.4962,0.07872,0.24554,7.0576e-5,0,0,0,0,0.0077662
18.481,0.57333,210.42,0.19048,0.49581,0.4963,0.091424,0.28412,-2.2467e-4,0,0,0,0,0.0085125
18.531,0.48907,210.67,0.18889,0.49578,0.49614,0.077653,0.24006,1.3629e-4,0,0,0,0,0.009327
18.581,0.53272,210.54,0.18769,0.49576,0.49619,0.084767,0.26195,-2.7891e-4,0,0,0,0,0.010037
18.631,0.53632,210.52,0.18639,0.49573,0.49617,0.085353,0.26209,-1.9004e-4,0,0,0,0,0.010906
18.681,0.58617,210.37,0.18524,0.49571,0.49623,0.093516,0.28647,4.2725e-5,0,0,0,0,0.011748
18.731,0.61266,210.28,0.18406,0.4957,0.49626,0.097869,0.29952,6.5113e-5,0,0,0,0,0.012751
18.781,0.6728,210.1,0.18299,0.49568,0.49636,0.1078,0.32851,-3.5334e-4,0,0,0,0,0.013781
18.831,0.73523,209.9,0.18196,0.49566,0.49647,0.11816,0.35845,-6.9054e-6,0,0,0,0,0.014983
18.881,0.74427,209.88,0.18081,0.49564,0.49648,0.11966,0.36141,2.2573e-4,0,0,0,0,0.0163
18.931,0.78108,209.76,0.17977,0.49563,0.49654,0.12581,0.37816,2.5058e-4,0,0,0,0,0.017666
18.981,0.78823,209.74,0.17867,0.49561,0.49654,0.127,0.38078,4.8988e-4,0,0,0,0,0.019166
19.031,0.7308,209.91,0.17741,0.4956,0.4964,0.11741,0.35071,1.9855e-4,0,0,0,0,0.020711
19.081,0.66312,210.11,0.17614,0.49558,0.49624,0.10617,0.31521,3.3838e-4,0,0,0,0,0.022188
19.131,0.69289,210.02,0.17519,0.49557,0.49629,0.1111,0.32866,2.326e-4,0,0,0,0,0.023565
19.181,0.65896,210.12,0.17407,0.49555,0.49621,0.10548,0.30976,4.7333e-4,0,0,0,0,0.025104
19.231,0.56571,210.41,0.17279,0.49554,0.49602,0.090126,0.26141,-1.9524e-4,0,0,0,0,0.026564
19.281,0.50291,210.6,0.17162,0.49553,0.49591,0.079864,0.22848,-4.5357e-5,0,0,0,0,0.027874
19.331,0.39464,210.94,0.17031,0.49551,0.49575,0.062326,0.17225,-3.6339e-4,0,0,0,0,0.02912
19.381,0.25218,211.39,0.1689,0.4955,0.4956,0.039538,0.098823,1.961e-4,0,0,0,0,0.030151
19.431,0.11638,211.82,0.16751,0.49549,0.49551,0.01812,0.028819,-3.7929e-4,0,0,0,0,0.030908
19.481,0.089746,211.9,0.16645,0.49548,0.49549,0.013953,0.014761,-1.0254e-4,0,0,0,0,0.031346
19.531,0.082578,211.93,0.16545,0.49547,0.49548,0.012834,0.010947,-7.8027e-5,0,0,0,0,0.031796
19.581,0.022879,212.12,0.16427,0.49546,0.49546,0.0035446,-0.019953,2.6677e-4,0,0,0,0,0.032068
19.631,0.030771,212.09,0.1633,0.49545,0.49545,0.0047691,-0.017106,-3.6761e-4,0,0,0,0,0.032457
19.681,0.022651,212.12,0.16227,0.49545,0.49545,0.0035091,-0.020803,-2.3808e-4,0,0,0,0,0.032518
19.731,0.056468,212,0.16137,0.49544,0.49545,0.008763,-0.0036747,3.3032e-4,0,0,0,0,0.033155
19.781,0.013107,212.14,0.16021,0.49543,0.49543,0.0020294,-0.024106,-0.0028328,0,0,0,0,0.030592
19.831,0.073431,211.95,0.15939,0.49543,0.49544,0.011405,0.0036548,-2.5904e-4,0,0,0,0,0.033875
